Start station number,Start station,End station number,End station,Bike model,Date,Total_duration_min,weather_code,Weather Description,real_temperature_C,feels_like_temperature_C,wind_speed_10m,humidity_percentage,Day_of_Month,Day_of_Week,Hour_of_Day,is_Weekend,Time_of_Day,Day_of_Week_Name,is_Weekend_Name
960,"Hop Exchange, The Borough",3450,"Great Titchfield Street, Fitzrovia",CLASSIC,2023-08-19 11:00:00,3.2188758248682006,27.295977,,0.8518519191919192,0.7246346811613715,0.48307502524771173,0.2678956890053802,19,6,11,1,Morning,Saturday,Weekend
1160,"Craven Street, Strand",200206,"Chicheley Street, South Bank",CLASSIC,2023-08-29 15:00:00,2.1972245773362196,15.941944,,0.6902356902356903,0.5790487736714727,0.5533180658562079,0.08029485876014875,29,2,15,0,Afternoon,Tuesday,Weekday
2587,"Wormwood Street, Liverpool Street",200238,"Westferry DLR, Limehouse",CLASSIC,2023-08-12 23:00:00,3.258096538021482,17.10284,,0.36363636363636376,0.38159121175537464,0.4475703185388783,0.8270301410288695,12,6,23,1,Night,Saturday,Weekend
300221,"Battersea Power Station, Battersea Park",2679,"George Row, Bermondsey",CLASSIC,2023-08-09 17:00:00,4.174387269895637,7.289445,,0.9292929292929293,0.9199257878044889,0.8117579724466549,0.12616262981465165,9,3,17,0,Evening,Wednesday,Weekday
200156,"Pott Street, Bethnal Green",200102,"Harford Street, Mile End",CLASSIC,2023-08-06 17:00:00,2.4849066497880004,18.626305,,0.569023569023569,0.4604263665442055,0.8479955021024949,0.2030115711098467,6,7,17,1,Evening,Sunday,Weekend
200021,"Hermitage Court, Wapping",974,"Guilford Street , Bloomsbury",CLASSIC,2023-08-30 11:00:00,3.295836866004329,18.720001,,0.5353535353535352,0.44294978485365183,0.7661738589312946,0.21716651498212425,30,3,11,0,Morning,Wednesday,Weekday
200025,"London Fields, Hackney Central",3427,"Fanshaw Street, Hoxton",CLASSIC,2023-08-03 20:00:00,2.4849066497880004,6.6185193,,0.3535353535353536,0.4363185478441804,0.7651115204952651,0.7213359965852099,3,4,20,0,Evening,Thursday,Weekday
1050,"Park Road (Baker Street), The Regent's Park",3424,"Broadcasting House, Marylebone",CLASSIC,2023-08-24 16:00:00,4.330733340286331,11.252519,,1.0000000000000002,0.9999999999999998,0.6333385645117536,0.22530101719698503,24,4,16,0,Afternoon,Thursday,Weekday
3473,"Belgrave Square, Belgravia",1075,"Hyde Park Corner, Hyde Park",CLASSIC,2023-08-08 00:00:00,4.330733340286331,11.525623,,0.16498316498316512,0.17583147868846155,0.601791766509269,0.6332090097508952,8,2,0,0,Night,Tuesday,Weekday
2587,"Wormwood Street, Liverpool Street",300083,"Duke Street Hill, London Bridge",CLASSIC,2023-08-03 09:00:00,1.9459101490553132,17.551615,,0.49831656565656557,0.44078859085082095,0.9517231222503352,0.4091218597635319,3,4,9,0,Morning,Thursday,Weekday
1027,"Warwick Avenue Station, Maida Vale",1211,"Bunhill Row, Moorgate",CLASSIC,2023-08-21 09:00:00,3.4339872044851463,13.18308,,0.5723905723905724,0.606726845036925,0.5108403504768403,0.6171815279763592,21,1,9,0,Morning,Monday,Weekday
3426,"Lansdowne Drive, Hackney Central",300081,"Haggerston Road, Haggerston",CLASSIC,2023-08-20 18:00:00,4.060443010546419,13.849477,,0.7542087542087541,0.7424843038773863,0.5422847261127973,0.3634044673873792,20,7,18,1,Evening,Sunday,Weekend
1102,"Leman Street, Aldgate",2637,"Bermondsey Street, Bermondsey",CLASSIC,2023-08-06 10:00:00,2.302585092994046,21.382906,,0.4545454545454546,0.3347194045826229,0.8653617882847692,0.2802768609339238,6,7,10,1,Morning,Sunday,Weekend
200119,"Dorothy Road, Clapham Junction",2685,"South Kensington Station, South Kensington",CLASSIC,2023-08-06 15:00:00,3.332204510175204,18.289274,,0.5723905723905724,0.486784764266811,0.8263304902521255,0.2878149475233668,6,7,15,1,Afternoon,Sunday,Weekend
300042,"Upper Richmond Road, Putney",2695,"Cadogan Gardens, Chelsea",CLASSIC,2023-08-15 08:00:00,3.091042453358316,17.28,,0.4747474747474749,0.45678556760053274,0.6659235911417906,0.5909501848419393,15,2,8,0,Morning,Tuesday,Weekday
1151,"Whitehall Place, Strand",22179,"Exhibition Road, Knightsbridge",CLASSIC,2023-08-10 16:00:00,3.4011973816621555,14.77755,,0.9831649831649834,0.9771847565729104,0.2794249686583571,0.29968939092104707,10,4,16,0,Afternoon,Thursday,Weekday
1034,"Bruton Street, Mayfair",1112,"Nutford Place, Marylebone",PBSC_EBIKE,2023-08-03 22:00:00,2.1972245773362196,10.587918,,0.32996632996633,0.3791223748807728,0.8224214216357434,0.730408819823193,3,4,22,0,Night,Thursday,Weekday
2691,"Howland Street, Fitzrovia",1153,"Pall Mall East, West End",CLASSIC,2023-08-22 11:00:00,3.1354942159291497,17.917007,,0.8080808080808082,0.7531372444748179,0.5664582217128237,0.30606158081499235,22,2,11,0,Morning,Tuesday,Weekday
1183,"Bramham Gardens, Earl's Court",995,"Little Argyll Street, West End",CLASSIC,2023-08-21 15:00:00,3.044522437723423,18.971008,,0.8855219528619529,0.7925688236365673,0.5179472926790257,0.18012270679844333,21,1,15,0,Afternoon,Monday,Weekday
1072,"Waterloo Station 3, Waterloo",1074,"Newgate Street , St. Paul's",CLASSIC,2023-08-15 08:00:00,2.3978952727983707,17.28,,0.4747474747474749,0.45678556760053274,0.6659235911417906,0.5909501848419393,15,2,8,0,Morning,Tuesday,Weekday
1071,"Tower Gardens , Tower",300249,"Westminster Pier, Westminster",CLASSIC,2023-08-07 11:00:00,3.4657359027997265,18.25026,,0.5925925925925926,0.5333323527381799,0.7317763419933786,0.24438853806749006,7,1,11,0,Morning,Monday,Weekday
200123,"Burdett Road, Mile End",982,"Holborn Circus, Holborn",CLASSIC,2023-08-09 11:00:00,3.258096538021482,6.725354,,0.666666734006734,0.74007928111815,0.7347259377352674,0.2627675522112406,9,3,11,0,Morning,Wednesday,Weekday
994,"Tanner Street, Bermondsey",960,"Hop Exchange, The Borough",CLASSIC,2023-08-21 18:00:00,2.0794415416798357,14.512064,,0.7272727272727273,0.7123657951815816,0.47093990271249087,0.3839961481453845,21,1,18,0,Evening,Monday,Weekday
200030,"Driffield Road, Old Ford",200042,"York Hall, Bethnal Green",PBSC_EBIKE,2023-08-28 07:00:00,1.9459101490553132,8.707237,,0.2020202020202021,0.2606292931681558,0.7977509714723793,0.766814886671881,28,1,7,0,Morning,Monday,Weekday
1020,"Leonard Circus , Shoreditch",960,"Hop Exchange, The Borough",CLASSIC,2023-08-31 18:00:00,2.3978952727983707,11.592894,,0.40067340067340074,0.43580761062527645,0.10679639102758809,0.6608744935890517,31,4,18,0,Evening,Thursday,Weekday
200206,"Chicheley Street, South Bank",200137,"Caldwell Street, Stockwell",CLASSIC,2023-08-06 11:00:00,2.70805020110221,21.533897,,0.4814815488215489,0.3759377224018094,0.8352731018611487,0.2926378319459638,6,7,11,1,Morning,Sunday,Weekend
1147,"Clifton Road, Maida Vale",1162,"Dorset Square, Marylebone",CLASSIC,2023-08-24 19:00:00,2.0794415416798357,10.703569,,0.7272727272727273,0.8077751955438737,0.35415327571414124,0.6188680468849591,24,4,19,0,Evening,Thursday,Weekday
1080,"Great Tower Street, Monument",200034,"Wapping Lane, Wapping",CLASSIC,2023-08-29 18:00:00,2.5649493574615367,17.148247,,0.5185185185185186,0.4602250239585796,0.49292020349210197,0.3833037737248616,29,2,18,0,Evening,Tuesday,Weekday
300014,"Falcon Road, Clapham Junction",22174,"Granby Street, Shoreditch",CLASSIC,2023-08-14 17:00:00,3.8918202981106265,26.959166,,0.6531986531986531,0.593909485787216,0.4182419331528082,0.6471685181952603,14,1,17,0,Evening,Monday,Weekday
200189,"Phene Street, Chelsea",300012,"Irene Road, Parsons Green",CLASSIC,2023-08-11 22:00:00,2.5649493574615367,12.287555,,0.4410774410774412,0.5027924898480116,0.40810557578765394,0.7930243765720891,11,5,22,0,Night,Friday,Weekday
300007,"Rifle Place, Avondale",300067,"Grenfell Road, Avondale",CLASSIC,2023-08-21 17:00:00,1.3862943611198906,16.418526,,0.8181818855218854,0.7639454208280674,0.4980632599714113,0.2623997782696236,21,1,17,0,Evening,Monday,Weekday
2587,"Wormwood Street, Liverpool Street",200156,"Pott Street, Bethnal Green",CLASSIC,2023-08-06 17:00:00,2.3978952727983707,18.626305,,0.569023569023569,0.4604263665442055,0.8479955021024949,0.2030115711098467,6,7,17,1,Evening,Sunday,Weekend
1103,"Gloucester Street, Pimlico",300216,"Gas Holders, Battersea Park",CLASSIC,2023-08-22 12:00:00,2.0794415416798357,17.114204,,0.8552188552188551,0.836992386432938,0.5673168234033202,0.26811022380465677,22,2,12,0,Afternoon,Tuesday,Weekday
1068,"Norton Folgate, Liverpool Street",200250,"Cleveland Way, Stepney",CLASSIC,2023-08-14 18:00:00,2.4849066497880004,21.889065,,0.6161616835016834,0.5944511703214579,0.42794816976194794,0.6548604124664704,14,1,18,0,Evening,Monday,Weekday
1100444,"Strand, Strand_OLD",3506,"Stanhope Gate, Mayfair",CLASSIC,2023-08-24 11:00:00,2.639057329615259,5.771239,,0.6329967003367003,0.7208794354487409,0.6500737853210358,0.5501730092125593,24,4,11,0,Morning,Thursday,Weekday
200241,"Bonner Gate, Victoria Park",1092,"Moorfields, Moorgate",CLASSIC,2023-08-23 08:00:00,2.995732273553991,3.96,,0.5016835016835017,0.6202965659180577,0.6659235911417906,0.6972412956835862,23,3,8,0,Morning,Wednesday,Weekday
200230,"Maplin Street, Mile End",200038,"Ackroyd Drive, Bow",CLASSIC,2023-08-30 21:00:00,1.6094379124341003,6.2145634,,0.26936026936026936,0.3157869219533003,0.7102781044248102,0.546491734191828,30,3,21,0,Night,Wednesday,Weekday
300221,"Battersea Power Station, Battersea Park",1071,"Tower Gardens , Tower",CLASSIC,2023-08-27 22:00:00,4.110873864173311,11.525623,,0.26936026936026936,0.28233061821621436,0.7300554157743121,0.6048863298692403,27,7,22,1,Night,Sunday,Weekend
1200,"Ontario Street, Elephant & Castle",200084,"Doddington Grove, Kennington",CLASSIC,2023-08-01 19:00:00,1.9459101490553132,12.10157,,0.569023569023569,0.5973499038828174,0.4016864722390846,0.5558201336689491,1,2,19,0,Evening,Tuesday,Weekday
300043,"St. Peter's Terrace, Fulham",200227,"Westfield Library Corner, Shepherd's Bush",CLASSIC,2023-08-12 14:00:00,3.044522437723423,32.647057,,0.7340068013468013,0.58305118593555,0.48233639644609017,0.3512870799859463,12,6,14,1,Afternoon,Saturday,Weekend
300095,"Michael Road, Walham Green",300076,"Lots Road, West Chelsea",CLASSIC,2023-08-30 22:00:00,1.791759469228055,6.151683,,0.19191919191919193,0.25125552009069746,0.7570272889792339,0.6484452623120988,30,3,22,0,Night,Wednesday,Weekday
200114,"Orbel Street, Battersea",200183,"Battersea Park Road, Nine Elms",CLASSIC,2023-08-22 08:00:00,2.302585092994046,16.055353,,0.5925925925925926,0.6063694746763189,0.5788183986734997,0.6179819248879465,22,2,8,0,Morning,Tuesday,Weekday
200043,"Bishop's Avenue, Fulham",1163,"Wardour Street, Soho",CLASSIC,2023-08-15 09:00:00,3.332204510175204,16.203999,,0.595959595959596,0.5617663498212866,0.6715654636034744,0.42233098499899835,15,2,9,0,Morning,Tuesday,Weekday
3445,"Shoreditch High Street, Shoreditch",300059,"The Blue, Bermondsey",CLASSIC,2023-08-26 16:00:00,3.044522437723423,15.978484,,0.5151515824915824,0.47397922873173964,0.5661133716764973,0.4178699048540385,26,6,16,1,Afternoon,Saturday,Weekend
22165,"Fisherman's Walk West, Canary Wharf",1031,"Nesham Street, Wapping",CLASSIC,2023-08-27 15:00:00,3.8918202981106265,20.275385,,0.595959595959596,0.49019203070318856,0.7390704011282682,0.26502920205047287,27,7,15,1,Afternoon,Sunday,Weekend
1138,"Elizabeth Bridge, Victoria",300216,"Gas Holders, Battersea Park",CLASSIC,2023-08-26 14:00:00,2.995732273553991,15.1884165,,0.5858585858585859,0.5295413530176496,0.5266295272203948,0.29923633606543165,26,6,14,1,Afternoon,Saturday,Weekend
300037,"Ravenscourt Park Station, Hammersmith",200097,"Beryl Road, Hammersmith",CLASSIC,2023-08-24 16:00:00,2.1972245773362196,11.252519,,1.0000000000000002,0.9999999999999998,0.6333385645117536,0.22530101719698503,24,4,16,0,Afternoon,Thursday,Weekday
3424,"Broadcasting House, Marylebone",1027,"Warwick Avenue Station, Maida Vale",CLASSIC,2023-08-06 17:00:00,3.4011973816621555,18.626305,,0.569023569023569,0.4604263665442055,0.8479955021024949,0.2030115711098467,6,7,17,1,Evening,Sunday,Weekend
300211,"Ossulston Street, Somers Town",978,"Russell Square Station, Bloomsbury",CLASSIC,2023-08-08 16:00:00,1.6094379124341003,19.373219,,0.4747474747474749,0.477901307623637,0.4798386823351467,0.7689290715973248,8,2,16,0,Afternoon,Tuesday,Weekday
1075,"Hyde Park Corner, Hyde Park",1075,"Hyde Park Corner, Hyde Park",CLASSIC,2023-08-09 16:00:00,3.713572066704308,8.287822,,0.9427609427609427,0.9192067475506807,0.8182958079380748,0.10406172561487759,9,3,16,0,Afternoon,Wednesday,Weekday
1032,"New Inn Yard, Shoreditch",1081,"Liverpool Road (N1 Centre), Angel",CLASSIC,2023-08-15 21:00:00,3.044522437723423,10.195057,,0.48484848484848486,0.5444177357982478,0.4791721613614527,0.6732038040617699,15,2,21,0,Night,Tuesday,Weekday
1091,"St. John's Wood Church, The Regent's Park",1199,"The Tennis Courts, The Regent's Park",CLASSIC,2023-08-19 11:00:00,2.302585092994046,27.295977,,0.8518519191919192,0.7246346811613715,0.48307502524771173,0.2678956890053802,19,6,11,1,Morning,Saturday,Weekend
3479,"Old Brompton Road, South Kensington",200052,"Exhibition Road Museums 2, South Kensington",CLASSIC,2023-08-03 12:00:00,2.995732273553991,16.58346,,0.6397306397306397,0.5716795445210943,0.9445992056793137,0.20132236940582737,3,4,12,0,Afternoon,Thursday,Weekday
200106,"Spanish Road, Clapham Junction",200208,"Sugden Road, Clapham",CLASSIC,2023-08-08 12:00:00,2.0794415416798357,11.480557,,0.43434343434343425,0.4804009200999754,0.48339009257944865,0.6902848604613253,8,2,12,0,Afternoon,Tuesday,Weekday
1091,"St. John's Wood Church, The Regent's Park",972,"Hampstead Road, Euston",CLASSIC,2023-08-22 11:00:00,2.772588722239781,17.917007,,0.8080808080808082,0.7531372444748179,0.5664582217128237,0.30606158081499235,22,2,11,0,Morning,Tuesday,Weekday
300242,"Allington Street, Victoria",3477,"Porchester Place, Paddington",CLASSIC,2023-08-28 16:00:00,2.3978952727983707,13.089354,,0.7037037037037037,0.6238583892366858,0.8055486330957381,0.10729635961540085,28,1,16,0,Afternoon,Monday,Weekday
200069,"Knaresborough Place, Earl's Court",1018,"Phillimore Gardens, Kensington",CLASSIC,2023-08-29 13:00:00,2.639057329615259,11.966953,,0.6464646464646466,0.5698761168884507,0.5721376327917506,0.09442510670108106,29,2,13,0,Afternoon,Tuesday,Weekday
1065,"Aldersgate Street, Barbican",1131,"Graham Street, Angel",CLASSIC,2023-08-14 09:00:00,2.1972245773362196,22.73707,,0.6464646464646466,0.6051493125839398,0.37039109876507714,0.5850524766332516,14,1,9,0,Morning,Monday,Weekday
1220,"Imperial College, Knightsbridge",200214,"Woodstock Grove, Shepherd's Bush",CLASSIC,2023-08-09 17:00:00,2.772588722239781,7.289445,,0.9292929292929293,0.9199257878044889,0.8117579724466549,0.12616262981465165,9,3,17,0,Evening,Wednesday,Weekday
200126,"Usk Road, Clapham Junction",300058,"The Vale, Chelsea",PBSC_EBIKE,2023-08-26 06:00:00,4.060443010546419,10.514218,,0.12794612794612803,0.19296092969472195,0.49730078727831784,0.942609338348917,26,6,6,1,Morning,Saturday,Weekend
3495,"Wells Street, Fitzrovia",200051,"Percival Street, Finsbury",CLASSIC,2023-08-29 11:00:00,3.4339872044851463,12.6462,,0.6161616835016834,0.5605803011256854,0.6442113790229863,0.18049275489776728,29,2,11,0,Morning,Tuesday,Weekday
3507,"Store Street, Bloomsbury",300241,"Handyside Street, King's Cross",CLASSIC,2023-08-08 18:00:00,2.4849066497880004,15.986593,,0.49831656565656557,0.5430776959483694,0.5070925162046499,0.8144775011626185,8,2,18,0,Evening,Tuesday,Weekday
1155,"Regency Street, Westminster",968,"Warwick Row, Westminster",CLASSIC,2023-08-01 21:00:00,1.791759469228055,17.873556,,0.47138047138047146,0.46975821917885713,0.3893574962070263,0.6915193727588774,1,2,21,0,Night,Tuesday,Weekday
200002,"Jubilee Street, Stepney",200149,"Watney Street, Shadwell",CLASSIC,2023-08-12 14:00:00,1.3862943611198906,32.647057,,0.7340068013468013,0.58305118593555,0.48233639644609017,0.3512870799859463,12,6,14,1,Afternoon,Saturday,Weekend
200252,"Bow Church Station, Bow",300039,"Wendon Street, Old Ford",CLASSIC,2023-08-04 03:00:00,1.791759469228055,9.422101,,0.21885521885521886,0.2881081151414829,0.8722224470205794,0.85585082591456,4,5,3,0,Night,Friday,Weekday
200136,"BBC White City, White City",200209,"Shepherd's Bush Road North, Shepherd's Bush",CLASSIC,2023-08-30 19:00:00,2.1972245773362196,7.289445,,0.41414148148148144,0.4155671932085488,0.8117579724466549,0.31361160673239497,30,3,19,0,Evening,Wednesday,Weekday
200001,"Limerston Street, West Chelsea",1114,"Pont Street, Knightsbridge",CLASSIC,2023-08-26 15:00:00,1.9459101490553132,17.238699,,0.48484848484848486,0.43551487468559674,0.5387006523963488,0.43992266087111764,26,6,15,1,Afternoon,Saturday,Weekend
1054,"East Road, Hoxton",1227,"Devonshire Terrace, Bayswater",CLASSIC,2023-08-11 19:00:00,3.6888794541139363,16.299694,,0.6296296296296298,0.6563700404042918,0.4023538796027962,0.655349249772251,11,5,19,0,Evening,Friday,Weekday
1109,"Wellington Arch, Hyde Park",1109,"Wellington Arch, Hyde Park",CLASSIC,2023-08-06 19:00:00,2.3978952727983707,8.78872,,0.4309764983164983,0.4455731220377069,0.9097158583727804,0.4330019370315935,6,7,19,1,Evening,Sunday,Weekend
3430,"Central House, Aldgate",1131,"Graham Street, Angel",CLASSIC,2023-08-01 14:00:00,3.332204510175204,19.134262,,0.7474747474747476,0.6276719049305455,0.6467955161606408,0.13410402405987776,1,2,14,0,Afternoon,Tuesday,Weekday
2662,"Butler Place, Westminster",1123,"Southampton Place, Holborn",CLASSIC,2023-08-13 14:00:00,3.1354942159291497,25.772078,,0.7946127946127948,0.6522272144572914,0.4840574113041586,0.19266903943043,13,7,14,1,Afternoon,Sunday,Weekend
1227,"Devonshire Terrace, Bayswater",200110,"Bishop's Bridge Road West, Bayswater",CLASSIC,2023-08-01 09:00:00,1.3862943611198906,24.187069,,0.5555555555555556,0.42900719266545,0.684838267726216,0.3260141166562952,1,2,9,0,Morning,Tuesday,Weekday
2635,"Concert Hall Approach 1, South Bank",1200,"Ontario Street, Elephant & Castle",CLASSIC,2023-08-15 17:00:00,1.9459101490553132,7.6367526,,0.8047138047138047,0.7984759854132699,0.6298918369285239,0.18394439329070178,15,2,17,0,Evening,Tuesday,Weekday
3461,"Sloane Avenue, Knightsbridge",300075,"Upcerne Road, West Chelsea",CLASSIC,2023-08-08 09:00:00,2.639057329615259,12.641076,,0.3333333333333335,0.35861037975055915,0.577359046148611,0.6916740510166416,8,2,9,0,Morning,Tuesday,Weekday
1103,"Gloucester Street, Pimlico",300221,"Battersea Power Station, Battersea Park",CLASSIC,2023-08-24 14:00:00,2.4849066497880004,12.015589,,1.0000000000000002,0.9860469418442959,0.6277398149244237,0.20329832818316562,24,4,14,0,Afternoon,Thursday,Weekday
1177,"Seville Street, Knightsbridge",1035,"Boston Place, Marylebone",CLASSIC,2023-08-10 18:00:00,2.3978952727983707,13.627795,,0.868686936026936,0.8712800839992894,0.3211198686937283,0.35201763538234043,10,4,18,0,Evening,Thursday,Weekday
1065,"Aldersgate Street, Barbican",1079,"Endsleigh Gardens, Euston",CLASSIC,2023-08-11 19:00:00,2.5649493574615367,16.299694,,0.6296296296296298,0.6563700404042918,0.4023538796027962,0.655349249772251,11,5,19,0,Evening,Friday,Weekday
996,"Borough High Street, The Borough",1068,"Norton Folgate, Liverpool Street",CLASSIC,2023-08-05 07:00:00,3.044522437723423,9.3876505,,0.2457912457912459,0.3047634295334894,0.24755361895094774,0.7781375270222791,5,6,7,1,Morning,Saturday,Weekend
200073,"Cephas Street, Bethnal Green",200234,"Bancroft Road, Bethnal Green",CLASSIC,2023-08-01 13:00:00,1.6094379124341003,21.611998,,0.7340068013468013,0.5937072946096307,0.6574624665902985,0.13315673077392876,1,2,13,0,Afternoon,Tuesday,Weekday
2679,"George Row, Bermondsey",2667,"Tower Wharf, Bermondsey",CLASSIC,2023-08-10 11:00:00,3.58351893845611,15.463246,,0.9393939393939394,0.985833718971235,0.3768501785034377,0.3668874465162081,10,4,11,0,Morning,Thursday,Weekday
960,"Hop Exchange, The Borough",300005,"Ethelburga Estate, Battersea Park",PBSC_EBIKE,2023-08-22 08:00:00,3.091042453358316,16.055353,,0.5925925925925926,0.6063694746763189,0.5788183986734997,0.6179819248879465,22,2,8,0,Morning,Tuesday,Weekday
200163,"Jubilee Plaza, Canary Wharf",200036,"Bell Lane, Liverpool Street",CLASSIC,2023-08-15 20:00:00,3.6888794541139363,12.10157,,0.5387205387205387,0.568887280964272,0.4016864722390846,0.5804645411287194,15,2,20,0,Evening,Tuesday,Weekday
1006,"Bayley Street , Bloomsbury",1045,"Jewry Street, Aldgate",CLASSIC,2023-08-22 17:00:00,2.995732273553991,17.163355,,0.9427609427609427,0.8478710524916355,0.6231117510453087,0.1097725264870526,22,2,17,0,Evening,Tuesday,Weekday
982,"Holborn Circus, Holborn",300075,"Upcerne Road, West Chelsea",PBSC_EBIKE,2023-08-21 09:00:00,3.258096538021482,13.18308,,0.5723905723905724,0.606726845036925,0.5108403504768403,0.6171815279763592,21,1,9,0,Morning,Monday,Weekday
1092,"Moorfields, Moorgate",1212,"Concert Hall Approach 2, South Bank",PBSC_EBIKE,2023-08-23 12:00:00,2.995732273553991,3.319036,,0.872053872053872,0.8772450066020454,0.4469906194674029,0.08488393134353422,23,3,12,0,Afternoon,Wednesday,Weekday
200122,"Hawley Crescent, Camden Town",200086,"Ilchester Gardens, Bayswater",CLASSIC,2023-08-01 19:00:00,4.219507705176107,12.10157,,0.569023569023569,0.5973499038828174,0.4016864722390846,0.5558201336689491,1,2,19,0,Evening,Tuesday,Weekday
2662,"Butler Place, Westminster",2696,"Waterloo Station 1, Waterloo",CLASSIC,2023-08-03 19:00:00,2.302585092994046,11.019764,,0.41414148148148144,0.45467896634710575,0.8947561654076456,0.6567007035231233,3,4,19,0,Evening,Thursday,Weekday
200048,"Page Street, Westminster",1207,"Tavistock Street, Covent Garden",CLASSIC,2023-08-13 11:00:00,2.8903717578961645,25.582806,,0.696969696969697,0.5881082282870775,0.49179502000382846,0.34908988830421117,13,7,11,1,Morning,Sunday,Weekend
1050,"Park Road (Baker Street), The Regent's Park",200134,"Albany Street, The Regent's Park",CLASSIC,2023-08-15 18:00:00,1.9459101490553132,8.654987,,0.7542087542087541,0.7569285270593347,0.4664853939988116,0.26164664119787695,15,2,18,0,Evening,Tuesday,Weekday
1002,"Holy Trinity Brompton, Knightsbridge",200198,"Seymour Place, Marylebone",CLASSIC,2023-08-03 17:00:00,2.833213344056216,11.457958,,0.5993266666666666,0.5707836011300982,0.8597196942255813,0.2825366807868762,3,4,17,0,Evening,Thursday,Weekday
300058,"The Vale, Chelsea",200189,"Phene Street, Chelsea",CLASSIC,2023-08-08 01:00:00,1.6094379124341003,10.661107,,0.12121218855218863,0.15232027670886622,0.6141170640227546,0.7341380831249059,8,2,1,0,Night,Tuesday,Weekday
200004,"Lightermans Road, Millwall",200004,"Lightermans Road, Millwall",CLASSIC,2023-08-19 22:00:00,2.8903717578961645,13.237038,,0.4175084175084174,0.4597347075242952,0.4664853939988116,0.752598558308382,19,6,22,1,Night,Saturday,Weekend
1052,"Soho Square , Soho",300048,"Stainsby Road , Poplar",CLASSIC,2023-08-21 19:00:00,3.6635616461296463,12.538134,,0.6296296296296298,0.6456504570516293,0.44066374480015924,0.4877370043213437,21,1,19,0,Evening,Monday,Weekday
200238,"Westferry DLR, Limehouse",200163,"Jubilee Plaza, Canary Wharf",CLASSIC,2023-08-23 09:00:00,1.6094379124341003,3.2399998,,0.6161616835016834,0.7202828187283115,0.6659235911417906,0.5409437665648179,23,3,9,0,Morning,Wednesday,Weekday
200123,"Burdett Road, Mile End",2587,"Wormwood Street, Liverpool Street",CLASSIC,2023-08-01 06:00:00,2.70805020110221,23.084955,,0.3333333333333335,0.27244627564303464,0.6500737853210358,0.6916740510166416,1,2,6,0,Morning,Tuesday,Weekday
1085,"Old Quebec Street, Marylebone",200016,"Castlehaven Road, Camden Town",CLASSIC,2023-08-08 18:00:00,2.995732273553991,15.986593,,0.49831656565656557,0.5430776959483694,0.5070925162046499,0.8144775011626185,8,2,18,0,Evening,Tuesday,Weekday
200002,"Jubilee Street, Stepney",200099,"Upper Bank Street, Canary Wharf",CLASSIC,2023-08-23 08:00:00,2.639057329615259,3.96,,0.5016835016835017,0.6202965659180577,0.6659235911417906,0.6972412956835862,23,3,8,0,Morning,Wednesday,Weekday
963,"Bankside Mix, Bankside",3488,"Charles II Street, West End",CLASSIC,2023-08-19 12:00:00,3.1354942159291497,23.740902,,0.868686936026936,0.7759954266550653,0.447408197804669,0.2589769399520204,19,6,12,1,Afternoon,Saturday,Weekend
1101,"Knightsbridge, Hyde Park",3446,"De Vere Gardens, Kensington",CLASSIC,2023-08-03 14:00:00,4.110873864173311,13.1041975,,0.7070707070707072,0.6297075073233485,0.9720624935099632,0.11636692646253433,3,4,14,0,Afternoon,Thursday,Weekday
3447,"Gloucester Road (North), Kensington",3464,"Green Street, Mayfair",CLASSIC,2023-08-15 09:00:00,2.8903717578961645,16.203999,,0.595959595959596,0.5617663498212866,0.6715654636034744,0.42233098499899835,15,2,9,0,Morning,Tuesday,Weekday
300008,"Normand Park, West Kensington",3507,"Store Street, Bloomsbury",PBSC_EBIKE,2023-08-10 10:00:00,3.5553480614894135,14.241629,,0.8787878787878789,0.9172625102255332,0.33859930256174253,0.3999697963429588,10,4,10,0,Morning,Thursday,Weekday
1123,"Southampton Place, Holborn",22169,"Wren Street, Holborn",CLASSIC,2023-08-26 14:00:00,2.0794415416798357,15.1884165,,0.5858585858585859,0.5295413530176496,0.5266295272203948,0.29923633606543165,26,6,14,1,Afternoon,Saturday,Weekend
1050,"Park Road (Baker Street), The Regent's Park",2693,"Shouldham Street, Marylebone",CLASSIC,2023-08-20 04:00:00,2.0794415416798357,10.883676,,0.3535353535353536,0.45043411136015715,0.41869062377969024,0.9777046375494528,20,7,4,1,Night,Sunday,Weekend
2679,"George Row, Bermondsey",200072,"Houndsditch, Aldgate",CLASSIC,2023-08-25 12:00:00,2.1972245773362196,11.525623,,0.6498317171717172,0.6096123405637139,0.6738561613258195,0.04920449341582478,25,5,12,0,Afternoon,Friday,Weekday
2685,"South Kensington Station, South Kensington",200060,"Drayton Gardens, West Chelsea",CLASSIC,2023-08-22 22:00:00,2.0794415416798357,7.5170207,,0.4377104377104377,0.5218840551833694,0.5919129940832136,0.7142587467347848,22,2,22,0,Night,Tuesday,Weekday
2637,"Bermondsey Street, Bermondsey",1015,"New Globe Walk, Bankside",CLASSIC,2023-08-27 13:00:00,2.4849066497880004,17.581125,,0.6262626262626263,0.5573125432074739,0.7129891282934763,0.2669871807684431,27,7,13,1,Afternoon,Sunday,Weekend
